CODE_CLT;C_CHEQUE_MNT;C_CHEQUE_NB;C_DEBLOC_CREDIT_MNT;C_DEBLOC_CREDIT_NB;C_MNT;C_NB;C_VERS_ESPECE_MNT;C_VERS_ESPECE_NB;C_VIREMENT_MNT;C_VIREMENT_NB;D_CHEQUE_MNT;D_CHEQUE_NB;D_MNT;D_NB;D_PMNT_TPE_MNT;D_PMNT_TPE_NB;D_REMB_CREDIT_MNT;D_REMB_CREDIT_NB;D_RET_DAB_MNT;D_RET_DAB_NB;D_RET_ESPECE_MNT;D_RET_ESPECE_NB;D_VIREMENT_MNT;D_VIREMENT_NB
729;0;0;0;0;429.1666667;1;0;0;429.1666667;1;0;0;430.1696667;1.333333333;0;0;0;0;0;0;424.3333333;1;0;0
730;0;0;0;0;29.71;0.333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731;0;0;0;0;1393.725667;1.333333333;0;0;1393.682667;1;0;0;1382.7;11.33333333;0;0;499.9463333;3;10.36333333;0.333333333;838.0533333;2;0;0
732;0;0;0;0;0;0;0;0;0;0;389.8333333;0.666666667;395.34;1;0;0;0;0;0;0;0;0;0;0
733;0;0;0;0;23201.624;2;0;0;868.2906667;1.666666667;0;0;23190.075;2.333333333;0;0;0;0;0;0;836.6666667;1;22334.27733;1
734;0;0;0;0;0;0;0;0;0;0;0;0;23.374;2.333333333;0;0;0;0;0;0;0;0;0;0
735;0;0;0;0;821.4803333;2.333333333;0;0;814.788;1.333333333;0;0;869.7086667;7.333333333;0;0;245.325;1;584.2166667;1.333333333;21.66666667;0.666666667;1.416;1
736;0;0;0;0;1144.772;1.333333333;0;0;1144.772;1.333333333;0;0;1139.337333;2.666666667;0;0;0;0;0;0;1133.053333;2;0.472;0.333333333
737;0;0;0;0;1039.137333;1;0;0;1039.137333;1;0;0;1061.630333;6.333333333;0;0;0;0;0;0;1046.293333;4.333333333;0;0
738;0;0;0;0;644.7946667;1.666666667;0;0;644.2273333;1;0;0;577.6656667;5.666666667;0;0;191.269;1;0;0;368;1;0;0
739;0;0;0;0;999.1126667;1.666666667;0;0;999.1106667;1.333333333;0;0;935.5906667;6.666666667;0;0;235.1693333;1;0;0;666.6666667;1.333333333;1.888;1.333333333
740;0;0;0;0;4412.101333;2.333333333;298.3333333;0.666666667;4113.768;1.666666667;0;0;4414.271;4.333333333;0;0;445.019;1;0;0;3961.666667;1.666666667;0.944;0.666666667
741;0;0;500;0.333333333;1417.329333;2.666666667;0;0;917.3153333;1.333333333;0;0;1444.888667;12.66666667;0;0;414.1293333;1.333333333;420.7766667;3.333333333;578.3333333;2;0;0
742;0;0;0;0;1163.141333;3.666666667;0;0;1160.557;1.666666667;0;0;1797.337333;11.66666667;0;0;505.3983333;1;83.33333333;1;1186.666667;2;0;0
743;0;0;0;0;842.751;2;0;0;842.727;1.666666667;0;0;817.6616667;3.333333333;0;0;142.7743333;1;0;0;670;1.333333333;0.472;0.333333333
744;0;0;0;0;8.501333333;0.333333333;0;0;0;0;0;0;2501.818333;2.333333333;0;0;0;0;0;0;2500;2;0;0
745;0;0;0;0;759.2783333;2;0;0;759.2693333;1.666666667;0;0;724.4183333;7.333333333;0;0;283.92;1;0;0;422.96;2.666666667;0;0
746;0;0;0;0;725.243;1.333333333;0;0;725.243;1.333333333;0;0;1240.249333;8.666666667;0;0;393.2293333;2;373.3333333;2.333333333;450;0.666666667;0;0
747;0;0;0;0;712.084;1.333333333;0;0;712.084;1.333333333;0;0;714.026;7.666666667;0;0;475.175;1;0;0;210;1;0;0
748;0;0;0;0;900.0413333;1.666666667;0;0;900.0413333;1.666666667;0;0;902.6863333;6.666666667;0;0;385.2753333;2;0;0;500;1;0;0
749;0;0;0;0;691.3893333;1.333333333;0;0;691.3893333;1.333333333;0;0;784.7403333;8;0;0;0;0;0;0;755;3;0;0
750;0;0;0;0;876.7166667;1.666666667;0;0;876.7166667;1.666666667;0;0;873.3626667;4;0;0;0;0;0;0;863.3333333;1;2.36;1.666666667
751;0;0;0;0;1275.536333;1.666666667;0;0;1275.536333;1.666666667;0;0;1270.804667;7.333333333;0;0;546.2526667;1;686.6666667;2.333333333;0;0;2.36;1.666666667
752;0;0;0;0;5101.571667;2.333333333;3916.666667;1;1184.878667;1;0;0;1809.994333;16;86.6;1;0;0;864.2;8.666666667;846.48;2.666666667;0;0
753;0;0;0;0;1504.656333;1.666666667;0;0;1504.534333;1.333333333;0;0;1588.172;6.333333333;0;0;602.6706667;1;966.6666667;1.666666667;0;0;0;0
754;0;0;0;0;1305.066;3;0;0;1305.030333;2;0;0;1453.529333;17.33333333;0;0;595.643;1;841.7666667;10.66666667;0;0;0;0
755;0;0;0;0;395.586;1;0;0;395.586;1;0;0;369.244;3.666666667;0;0;74.08;0.666666667;50;0.333333333;226.48;1.333333333;0;0
756;0;0;0;0;0.011;0.333333333;0;0;0;0;0;0;504.9276667;1.333333333;0;0;0;0;0;0;500;0.333333333;0;0
757;0;0;0;0;1529.811;2.666666667;0;0;1529.759;2;0;0;893.3223333;9.666666667;0;0;434.0336667;2;422.3266667;2.333333333;0;0;2.832;2
758;0;0;0;0;1219.833667;1.333333333;0;0;1219.833667;1.333333333;0;0;1193.392333;4.333333333;0;0;307.939;1;0;0;876.6666667;1.333333333;1.888;1.333333333
759;0;0;0;0;1387.214333;2.666666667;0;0;1387.171333;1.666666667;0;0;1512.863667;13.66666667;0;0;694.8563333;2;789.5166667;5.666666667;0;0;0;0
760;0;0;0;0;2278.754;3.666666667;0;0;2278.058333;2.333333333;0;0;2442.674;17.66666667;0;0;476.4123333;3;1016.78;7.333333333;933.7693333;1;3.304;2.333333333
761;0;0;0;0;1263.572333;1.666666667;0;0;1263.572333;1.666666667;0;0;1223.899667;9.333333333;0;0;409.2586667;2;782.7966667;4.333333333;0;0;0;0
762;0;0;0;0;0.09;0.333333333;0;0;0;0;0;0;30.68;1;0;0;0;0;0;0;30;0.333333333;0;0
763;0;0;0;0;1322.057333;2.666666667;0;0;1322.018333;2.333333333;0;0;1256.600333;5.333333333;0;0;187.0013333;1.666666667;0;0;1063.24;2;0.472;0.333333333
764;0;0;0;0;7535.578;3.333333333;4076.666667;1.333333333;3431.914;1.666666667;0;0;4842.944333;8.333333333;0;0;203.432;1;0;0;4621.666667;3.333333333;2.36;1.666666667
765;0;0;0;0;1019.441333;2;33.33333333;0.333333333;985.1846667;1.333333333;0;0;1152.762;7.333333333;0;0;307.1053333;1;0;0;831.6666667;2.666666667;1.888;1.333333333
766;0;0;10000;0.333333333;16830.52233;3;0;0;1231.748667;1.333333333;0;0;14926.29967;13;0;0;7025.960667;2.666666667;0;0;1883.333333;3.333333333;5596.666667;1
767;0;0;0;0;1452.474333;3.666666667;161.6666667;0.666666667;1257.274333;1.333333333;0;0;1433.709667;10;0;0;207.345;2;0;0;1180;3.333333333;33.33333333;0.666666667
768;0;0;0;0;1009.938333;1.666666667;0;0;1009.623667;1.333333333;0;0;1011.5;9.666666667;0;0;401.187;2;0;0;580;1;14.51333333;1.333333333
769;0;0;0;0;567.1736667;1.333333333;0;0;562.704;1;0;0;570.9553333;7;0;0;249.9083333;1;0;0;304.6666667;1;0;0
770;332.2306667;0.333333333;0;0;977.5033333;1.333333333;0;0;645.2726667;1;0.255666667;0.333333333;760.713;3.333333333;0;0;0;0;0;0;753.3333333;0.666666667;1.416;1
771;0;0;0;0;1854.732;3.333333333;0;0;1018.648667;1.666666667;0;0;1224.887667;7.666666667;0;0;311.0896667;1;0;0;881.6666667;2.333333333;19.02666667;2
772;0;0;0;0;1972.884667;2.333333333;666.6666667;0.666666667;1306.218;1.666666667;0;0;1947.717333;8.666666667;0;0;591.5443333;1;1333.866667;3;0;0;0;0
773;0;0;0;0;478.8416667;2;0;0;478.8396667;1.333333333;0;0;430.0963333;6;0;0;370.2803333;2;40;0.666666667;0;0;0;0
774;0;0;0;0;928.3803333;2.666666667;0;0;928.324;1.666666667;0;0;1088.634667;8.333333333;0;0;346.208;2;654.06;2;66.66666667;0.333333333;0;0
775;0;0;0;0;1395.173;2.666666667;0;0;1384.539333;2.333333333;0;0;1387.498333;5.333333333;0;0;0;0;333.3333333;1.333333333;1036.666667;1;0;0
776;0;0;0;0;1977.500667;3;753.3333333;0.666666667;1199.912667;2;0;0;1592.199333;9.333333333;0;0;454.672;1;33.33333333;0.333333333;1080;2.666666667;0;0
777;0;0;0;0;1381.379667;2.666666667;0;0;1381.374667;2.333333333;0;0;1392.8;5.333333333;0;0;0;0;0;0;1386.666667;3.666666667;0.944;0.666666667
778;0;0;0;0;1484.293333;2;0;0;1480.106;1.666666667;0;0;2274.406333;13.66666667;0;0;595.6286667;1;956.6666667;6.666666667;700;2;0;0
779;0;0;0;0;1392.128333;3;100;0.333333333;1292.003667;2;0;0;1385.728333;4.666666667;0;0;429.5203333;2;0;0;950;1.333333333;0.472;0.333333333
780;0;0;0;0;1268.711667;2;0;0;1268.711667;2;0;0;1268.373;6;0;0;302.474;1;0;0;952.96;2.666666667;0;0
781;0;0;7533.333333;0.333333333;8604.306;2;0;0;1070.972667;1.666666667;0;0;8573.459;16.33333333;0;0;5254.889;1.333333333;2260.373333;9;756.48;1.333333333;0;0
782;2523.833;3.666666667;0;0;9761.966;6.666666667;6733.333333;1.666666667;500;0.333333333;5031.760333;5;7343.288333;10.66666667;0;0;0;0;0;0;1000;0.333333333;484.1293333;1
783;0;0;4500;0.333333333;6118.013667;3;300;0.666666667;650.9336667;1;0;0;5476.167;10.33333333;0;0;3532.127667;1.666666667;0;0;1091.666667;3.333333333;666.6666667;0.333333333
784;0;0;0;0;1187.400667;1.666666667;0;0;1187.330667;1;0;0;1186.296333;8.333333333;0;0;443.7133333;2;0;0;725;1.333333333;0;0
785;0;0;0;0;1137.152667;1;0;0;1137.152667;1;66.66666667;0.333333333;1040.995667;9;0;0;0;0;726.6666667;4.333333333;166.6666667;0.333333333;0;0
786;0;0;6333.333333;0.333333333;7446.710667;4;0;0;1041.826667;1;0;0;3123.671333;10;0;0;177.7683333;1.333333333;0;0;2439.626667;3;63.33333333;1.666666667
787;0;0;0;0;2892.329667;3;500;0.333333333;2325.591667;1.666666667;0;0;2625.879333;20.33333333;0;0;427.4113333;3;1410.826667;10.33333333;666.6666667;0.666666667;106.6666667;2.666666667
788;0;0;0;0;1361.097;2;0;0;1361.087;1.666666667;0;0;1524.117333;10.33333333;0;0;687.7353333;2;166.6666667;2.666666667;650;1.333333333;0;0
789;0;0;0;0;1045.366667;2.333333333;0;0;1045.174333;2;0;0;978.9743333;8.333333333;0;0;384.8576667;2;571.61;2.333333333;0;0;0;0
790;0;0;0;0;1144.247;2.333333333;0;0;1144.247;2.333333333;0;0;1107.561333;10.33333333;0;0;343.5733333;2;746.2266667;5.666666667;0;0;0.944;0.666666667
791;0;0;0;0;1246.695667;2.666666667;0;0;1246.091667;2;0;0;1107.697;14;0;0;417.432;2;618.8833333;5.333333333;0;0;2.832;2
792;0;0;0;0;2585.665667;2.666666667;0;0;1601.097667;1;0;0;2590.801;10.33333333;48.32333333;0.333333333;516.7363333;1;1201.033333;3.333333333;796.6666667;0.666666667;0;0
793;0;0;0;0;1540.063667;2.333333333;0;0;1540.063667;2.333333333;0;0;1460.107667;20;31.84666667;1.333333333;93.43766667;1;1204.11;11.66666667;0;0;0;0
794;0;0;10000;0.333333333;11344.98767;2.333333333;0;0;1344.939333;1.666666667;0;0;8979.543667;15.33333333;0;0;7077.151333;4.333333333;1126.426667;6;353.3333333;0.666666667;0;0
795;0;0;0;0;1764.080667;1.333333333;0;0;1764.080667;1.333333333;231.6666667;1.333333333;1818.577667;13.33333333;0;0;591.4943333;2;717.6733333;4.666666667;166.6666667;0.333333333;1.888;1.333333333
796;0;0;0;0;768.506;1.333333333;0;0;768.4956667;1;0;0;769.524;6.333333333;0;0;379.0863333;1;363.3333333;1;0;0;0;0
797;0;0;0;0;7192.872333;3;6000;0.333333333;1192.618333;2.333333333;0;0;3692.407333;12;0;0;313.7876667;1;1252.3;6.333333333;2116.666667;3.666666667;0;0
798;0;0;0;0;717.723;1;0;0;717.723;1;0;0;920.7886667;8.333333333;0;0;314.7516667;1;217.1;2.333333333;366.6666667;1.333333333;0;0
799;0;0;0;0;1725.087667;2.333333333;717;1;1008.026333;1;763.3846667;4;1682.737667;12.33333333;0;0;319.482;1;66.66666667;0.666666667;81.66666667;0.666666667;0;0
800;0;0;0;0;994.348;2;0;0;994.343;1.666666667;0;0;1056.057;6.333333333;0;0;0;0;1050;4.666666667;0;0;0.944;0.666666667
801;0;0;0;0;984.1756667;3;110;0.333333333;874.157;2.333333333;0;0;975.7433333;6;0;0;111.3836667;1;640;2;216.6666667;0.333333333;1.888;1.333333333
802;0;0;0;0;1159.875667;2.333333333;0;0;1159.553333;1.666666667;0;0;1172.275;12.33333333;0;0;403.1463333;2;23.33333333;0.333333333;678.3333333;1.666666667;0;0
803;0;0;0;0;688.6603333;1.333333333;0;0;688.431;1;0;0;692.5983333;2.666666667;0;0;204.828;1;0;0;483.3333333;1;0;0
804;0;0;0;0;688.4323333;2;0;0;688.375;1.333333333;0;0;688.5663333;13;0;0;271.286;3;373.6966667;2.333333333;10;0.333333333;0;0
805;0;0;0;0;483.9416667;1.666666667;0;0;459.0636667;1;0;0;559.486;2.666666667;0;0;0;0;0;0;550;1.666666667;0;0
806;0;0;0;0;1269.221667;1.666666667;0;0;1269.221667;1.666666667;0;0;1248.203;7.666666667;0;0;434.0543333;2;533.3333333;3;266.6666667;0.333333333;0;0
807;0;0;0;0;414.816;1.666666667;0;0;414.7786667;1;0;0;362.9213333;4;0;0;0;0;0;0;350;1;0;0
808;0;0;0;0;2477.995;2.666666667;0;0;2477.959333;2.333333333;0;0;2477.153333;8.666666667;0;0;505.186;2;1046.666667;2.333333333;0;0;0;0
809;100;0.333333333;0;0;1316.666667;1;1216.666667;0.666666667;0;0;0.255666667;0.333333333;1317.876;8.333333333;0;0;0;0;295.0766667;3;1000;0.666666667;0;0
810;0;0;5000;0.333333333;5921.331667;2.333333333;0;0;903.845;1.333333333;0;0;5849.378667;17;0;0;2774.261667;3.333333333;782.7833333;7.666666667;2001.573333;0.666666667;16.66666667;0.333333333
811;0;0;0;0;856.5426667;2.333333333;0;0;846.5333333;1;0;0;853.7103333;6;0;0;166.723;0.666666667;0;0;666.6666667;1;11.416;2
812;0;0;0;0;1436.616333;2.666666667;0;0;1436.612333;2;0;0;1414.067667;11.66666667;0;0;363.908;2;567.9666667;5.666666667;466.6666667;0.666666667;0;0
813;0;0;0;0;1008.378333;2;0;0;1008.317667;1.333333333;0;0;953.633;8.666666667;0;0;331.8513333;1.666666667;400;1.333333333;0;0;200;1
814;0;0;0;0;704.7166667;1.333333333;0;0;704.7166667;1.333333333;0;0;702.626;6.333333333;0;0;162.4463333;0.666666667;0;0;443.3333333;1;0;0
815;0;0;0;0;13873.29933;1.333333333;12666.66667;0.333333333;1206.632667;1;0;0;13872.44533;3.666666667;0;0;0;0;0;0;1196.666667;1;12668.67267;1.666666667
816;0;0;0;0;1777.116667;2;0;0;1777.116667;2;0;0;1772.774667;6;0;0;236.7206667;1;0;0;1523.333333;1.666666667;1.416;1
817;0;0;0;0;1478.213667;1;0;0;1478.213667;1;52;0.333333333;1791.546667;3.666666667;0;0;0;0;0;0;1733.333333;2;1.416;1
818;0;0;0;0;1076.926333;1;0;0;1076.926333;1;0;0;1074.071667;5.666666667;0;0;468.5716667;1;0;0;560;1;0;0
819;0;0;0;0;2220.173333;2.333333333;0;0;2220.173333;2.333333333;0;0;2298.985667;8.333333333;0;0;313.223;2;0;0;1961.2;3.333333333;0;0
820;0;0;0;0;529.956;1;0;0;529.956;1;0;0;663.392;7.333333333;0;0;147.3986667;1;0;0;511.6666667;6;0;0
821;0;0;0;0;1094.245333;1.333333333;0;0;1093.881333;1;0;0;1512.704333;15.66666667;0;0;410.4296667;2;187.03;6.333333333;883.3333333;3.333333333;0;0
822;0;0;4333.333333;0.333333333;4816.98;1.666666667;70;0.333333333;413.6466667;1;0;0;2753.905667;6.333333333;0;0;1294.451;1.333333333;0;0;1116.48;1.333333333;0;0
823;0;0;0;0;639.54;2;0;0;639.54;2;0;0;596.7766667;4;0;0;0;0;587.75;2.666666667;0;0;0;0
824;0;0;0;0;1179.464667;1.666666667;0;0;1179.433333;1.333333333;0;0;1202.156333;5;0;0;303.56;1;0;0;865;1.333333333;0;0
825;0;0;0;0;552.3543333;1.333333333;0;0;552.353;1;0;0;577.827;4;0;0;0;0;51.15;1;516.6666667;1;0;0
826;0;0;0;0;937.1153333;2.666666667;33.33333333;0.666666667;895.9326667;1.666666667;0;0;1337.638;6;19.59833333;0.333333333;0;0;0;0;1300;2;2.36;1.666666667
827;0;0;2666.666667;0.333333333;3281.376;1.333333333;0;0;614.7093333;1;0;0;2796.095;8.333333333;0;0;1734.310333;2;0;0;883.3333333;2;0;0
828;0;0;0;0;985.492;2;0;0;980.2443333;1.333333333;0;0;1357.604333;9;0;0;481.5586667;2;0;0;857.6666667;2;1.888;1.333333333
829;0;0;0;0;1938.052;2;0;0;1935.557667;1.666666667;0;0;1907.094333;6.666666667;0;0;366.2003333;1.666666667;0;0;1488.333333;1.333333333;0;0
830;0;0;0;0;1234.796333;1.666666667;233.3333333;0.333333333;932.457;1;0;0;1023.782;4.333333333;0;0;228.6466667;1;0;0;774.9066667;1.333333333;0;0
831;0;0;0;0;1264.005;2;0;0;1264.005;2;0;0;1160.424667;6.666666667;0;0;61.93266667;1;1080;3;0;0;0;0
832;0;0;0;0;1366.788667;2.333333333;0;0;1366.250667;2;0;0;1369.714667;15.33333333;0;0;537.5816667;2;804.0466667;8.333333333;0;0;0;0
833;0;0;9233.333333;0.333333333;14730.52867;3.333333333;0;0;1330.320333;1.666666667;0;0;10877.47633;11.33333333;0;0;4319.482333;2.666666667;829.42;2.333333333;1000;0.333333333;0;0
834;0;0;0;0;1002.491333;1.666666667;0;0;1002.461333;1.333333333;0;0;833.8013333;6.333333333;0;0;476.5566667;2;0;0;346.6666667;1;1.888;1.333333333
835;0;0;0;0;1319.752;2.333333333;40;0.333333333;1271.844;1.666666667;0;0;1634.142667;7;0;0;154.0906667;1;0;0;1470;4.333333333;0;0
836;0;0;0;0;745.3933333;1.666666667;0;0;745.3933333;1.666666667;0;0;744.641;2;0;0;0;0;0;0;739.6666667;1.333333333;0.472;0.333333333
837;0;0;0;0;1939.948333;2.333333333;833.3333333;0.666666667;1106.552667;1.333333333;57.09;1;1507.097667;13.33333333;0;0;284.8133333;1;0;0;863.3333333;3;0;0
838;0;0;0;0;0.028;0.333333333;0;0;0;0;0;0;4.945;0.666666667;0;0;0;0;0;0;0;0;0;0
839;0;0;0;0;1479.869;1.333333333;0;0;1479.869;1.333333333;0;0;1626.620667;4.666666667;0;0;247.971;1;130;1.333333333;1240;1;0;0
840;0;0;0;0;549.759;1.333333333;0;0;528.926;1;0;0;446.0416667;2.333333333;0;0;203.8316667;1;0;0;233.3333333;0.666666667;0;0
841;0;0;0;0;1019.333667;2.666666667;0;0;1007.408667;2;0;0;1006.339;8;0;0;479.224;3;0;0;500;1.333333333;0;0
842;0;0;0;0;1181.198;2.333333333;0;0;1181.183;1.666666667;0;0;1089.737;7.333333333;0;0;459.972;2;0;0;506.6666667;0.333333333;0;0
843;0;0;0;0;845.6486667;1.666666667;0;0;845.609;1.333333333;0;0;850.8243333;4.333333333;0;0;0;0;0;0;835;1.333333333;1.888;1.333333333
844;0;0;0;0;1032.089333;1.666666667;0;0;1032.089333;1.666666667;0;0;1241.941333;13;0;0;449.4286667;2;765.42;5.333333333;0;0;0;0
845;0;0;0;0;1130.027333;2.333333333;16.66666667;0.333333333;1113.299667;1.333333333;0;0;900.315;7.333333333;0;0;536.2433333;2;0;0;340;0.666666667;0;0
846;0;0;0;0;914.6446667;1.333333333;0;0;914.6386667;1;0;0;914.202;3.666666667;0;0;0;0;0;0;908.0533333;2;0;0
847;0;0;0;0;1048.049;1.666666667;0;0;1048.049;1.666666667;0;0;1036.350667;5.333333333;0;0;211.829;1;0;0;803.3333333;1.333333333;0;0
848;0;0;0;0;1107.524667;1.666666667;0;0;1107.524667;1.666666667;0;0;1108.769667;6.333333333;0;0;407.9;2;0;0;598.3333333;1;0;0
849;0;0;0;0;950.7776667;1.333333333;0;0;950.7776667;1.333333333;0;0;952.4106667;6.666666667;0;0;411.231;2;0;0;528.6666667;1.333333333;0;0
850;0;0;0;0;2042.296;3;0;0;2042.152;2.666666667;0;0;1845.666333;4;0;0;440.1336667;2;0;0;1400;0.666666667;0.472;0.333333333
851;0;0;0;0;1260.696333;2;0;0;1260.696333;2;0;0;1154.716667;7.666666667;0;0;478.3803333;2;0;0;647.72;2;0;0
852;0;0;0;0;853.721;1.666666667;0;0;853.721;1.666666667;0;0;854.42;9;0;0;303.5296667;1;344.6133333;3.666666667;193.24;1;0;0
853;0;0;0;0;943.405;2;0;0;940.2893333;1.333333333;0;0;971.2343333;8;0;0;284.0063333;1;66.66666667;0.666666667;601.5733333;1.666666667;0;0
854;0;0;0;0;1507.128667;2.666666667;0;0;1507.121333;2.333333333;0;0;1507.157333;6;0;0;334.667;2;0;0;1165;1;0.944;0.666666667
855;0;0;0;0;1231.077333;2.666666667;0;0;1231.069333;2;0;0;1238.400333;9.666666667;0;0;575.7223333;1;169.3;3;471.6666667;1.333333333;0;0
856;0;0;0;0;444.4016667;1;0;0;444.4016667;1;0;0;444.1003333;3.666666667;0;0;112.1986667;1;0;0;325;1;0;0
857;0;0;0;0;3780.275;1.666666667;1000;0.333333333;2780.274;1;110.6666667;1.333333333;2982.555333;11;0;0;313.1826667;1;885.45;6.666666667;1666.666667;0.666666667;0;0
858;110;0.666666667;0;0;1081.166667;1.666666667;0;0;971.1666667;1;0.511333333;0.666666667;758.1956667;2;0;0;0;0;0;0;0;0;0;0
859;0;0;0;0;1253.717;3;0;0;1253.704667;2;0;0;1221.483333;10.66666667;25.07666667;0.333333333;405.4843333;2;468.5666667;1.333333333;233.3333333;0.333333333;0;0
860;0;0;0;0;562.441;1;0;0;562.441;1;0;0;572.0693333;4;0;0;155.2976667;1;100;0.333333333;306.6666667;0.666666667;0;0
861;0;0;0;0;3259.630667;1.666666667;833.3333333;0.333333333;1092.964;1;0.255666667;0.333333333;3103.924333;13.66666667;0;0;416.807;2;1343.333333;7.666666667;1333.333333;0.666666667;0;0
862;0;0;0;0;1774.043333;1.666666667;0;0;1440.528;1;1109.231;5;1937.249333;9.666666667;0;0;471.604;1;268.45;2.333333333;83.33333333;0.333333333;0;0
863;0;0;0;0;1029.620333;1;0;0;1029.620333;1;0;0;1061.242333;4.666666667;0;0;308.375;1;0;0;740;1.333333333;0;0
864;0;0;0;0;1339.114333;2.333333333;0;0;1339.110333;2;0;0;3422.993667;14.66666667;0;0;595.643;1;1678.266667;7.666666667;0;0;0;0
865;0;0;0;0;1147.682;2.333333333;0;0;1147.652333;2;0;0;1391.114;5;0;0;0;0;0;0;0;0;2.832;2
866;0;0;0;0;1128.314333;2;0;0;1128.310333;1.666666667;0;0;1154.121;10.33333333;0;0;534.268;3;483.3333333;1;100;0.333333333;0;0
867;0;0;0;0;636.8656667;1.333333333;0;0;636.8636667;1;0;0;607.9186667;12.66666667;0;0;202.42;1;385.7766667;8.333333333;0;0;0;0
868;0;0;7000;0.333333333;8156.447333;1.333333333;0;0;1156.447333;1;0;0;8156.304;6.666666667;0;0;4287.122333;1.333333333;0;0;0;0;0;0
869;0;0;0;0;621.684;1;0;0;621.684;1;0;0;615.359;7;0;0;182.1146667;1;420.7266667;4;0;0;0;0
870;0;0;0;0;973.8303333;2;0;0;973.819;1.666666667;0;0;997.768;6.666666667;0;0;389.5023333;2;584.1666667;1.333333333;0;0;0;0
871;0;0;0;0;1435.781333;1.333333333;0;0;1435.749333;1;0;0;1100.708667;11;0;0;373.8703333;2;690.3833333;5;0;0;0;0
872;0;0;0;0;2428.928667;3.333333333;1066.666667;1;1340.199667;2;0;0;1873.341333;13.66666667;0;0;506.9326667;3;669.1333333;3.666666667;666.6666667;1;2.832;2
873;0;0;0;0;1224.789;2;0;0;1224.789;2;0;0;1224.88;8.333333333;0;0;376.6476667;2;656.6666667;3.333333333;166.6666667;0.333333333;0;0
874;0;0;0;0;1431.619;2;0;0;1431.615;1.666666667;0;0;1311.829667;5.333333333;0;0;166.8023333;2;0;0;1133.333333;1.666666667;0;0
875;0;0;0;0;682.9723333;1;0;0;682.9723333;1;0;0;270.046;2;0;0;258.946;1;0;0;0;0;0;0
876;0;0;0;0;895.1006667;2;183.3333333;0.666666667;710.9746667;1;0;0;830.4716667;6.333333333;0;0;284.1936667;1;410;1.666666667;116.6666667;0.666666667;0;0
877;0;0;0;0;902.3726667;1.666666667;0;0;902.3726667;1.666666667;0;0;893.5966667;4;0;0;0;0;0;0;0;0;2.36;1.666666667
878;9.333333333;0.333333333;0;0;1284.98;1.666666667;0;0;1275.646667;1.333333333;0.255666667;0.333333333;1688.106;5.666666667;0;0;0;0;0;0;1650;1.666666667;1.888;1.333333333
879;9.333333333;0.333333333;0;0;1449.051333;3;150;0.666666667;1289.688;1.666666667;888.589;3;1748.327333;9.666666667;0;0;602.8616667;1;0;0;216.6666667;0.333333333;0;0
880;0;0;0;0;660.969;2.333333333;0;0;660.9046667;1.333333333;0;0;590.4023333;6.666666667;0;0;246.0583333;1;0;0;326.6666667;0.666666667;0;0
881;0;0;0;0;1223.105333;1.333333333;0;0;1223.105333;1.333333333;0;0;1274.622;5.333333333;0;0;416.907;2;0;0;850;1;0;0
882;0;0;0;0;1405.103667;2.333333333;0;0;1405.103667;2.333333333;0;0;1392.392667;11;0;0;340.4976667;2;0;0;773.3333333;1.333333333;203.304;4.333333333
883;0;0;0;0;1596.783667;1.666666667;0;0;1596.783667;1.666666667;0;0;1597.464333;4.333333333;0;0;268.0833333;1;0;0;1321.573333;1.666666667;0.472;0.333333333
884;0;0;0;0;2366.022;2.333333333;0;0;2366.018;2;0;0;2294.206667;14.33333333;0;0;599.249;1;1510.88;8;168.24;0.666666667;2.832;2
885;0;0;0;0;1130.270333;1.666666667;0;0;1130.208;1.333333333;130.8333333;1.666666667;1181.949;9;0;0;447.4573333;2;200;1.333333333;381.6666667;0.666666667;0;0
886;0;0;0;0;929.7;1.666666667;0;0;929.665;1.333333333;0;0;1762.639333;10.33333333;0;0;488.5346667;2;0;0;1208.768333;3.666666667;0;0
887;0;0;0;0;1998.532667;2.333333333;833.3333333;0.333333333;1135.739333;1.666666667;0;0;1250.658667;8.333333333;0;0;411.7326667;2;710.4333333;3;100;0.333333333;0;0
888;0;0;0;0;1116.409667;2;0;0;1116.396667;1;0;0;1116.958667;9.333333333;0;0;473.335;2;0;0;616.6666667;1;0;0
889;0;0;0;0;1283.494667;2.333333333;0;0;1283.442333;1.666666667;889.0936667;1;4821.749667;12.33333333;0;0;611.2513333;1;974.9;5.333333333;2333.333333;1.666666667;0;0
890;0;0;0;0;1231.128667;2.666666667;0;0;1231.124667;2.333333333;0;0;1436.111333;11.66666667;0;0;538.2486667;3;878.2533333;4;0;0;0.472;0.333333333
891;0;0;0;0;1551.388;2.333333333;0;0;1548.922333;1.666666667;0;0;1434.816;11;0;0;578.269;1;777.5833333;2.666666667;0;0;60;2.666666667
892;116.6666667;0.333333333;0;0;154.4546667;1.333333333;0;0;0;0;0.255666667;0.333333333;263.4966667;5.333333333;245.952;2.666666667;0;0;0;0;0;0;0;0
893;0;0;0;0;547.392;3;0;0;547.384;2.666666667;0;0;549.3933333;6;0;0;0;0;541.75;3.333333333;0;0;0.786666667;0.666666667
894;0;0;0;0;602.8523333;1.333333333;0;0;602.851;1;0;0;608.1136667;10.66666667;0;0;289.3653333;2;300;5.666666667;0;0;0;0
